method,n,delta,seed,epoch,changed_rels,violated_rels,total_ms,build_ms,solve_ms,verified
incr_repair,300,0.02,47,2,12,1,1.194,0.0,0.0,True
cpsat_rebuild,300,0.02,47,3,12,-1,9.349,2.21,7.132,True
cpsat_hint,300,0.02,47,3,12,-1,9.647,2.672,6.969,True
incr_repair,300,0.02,47,3,12,2,5.217,0.0,0.0,True
cpsat_rebuild,300,0.02,47,4,12,-1,8.426,2.154,6.263,True
cpsat_hint,300,0.02,47,4,12,-1,8.879,2.775,6.098,True
incr_repair,300,0.02,47,4,12,3,4.437,0.0,0.0,True
cpsat_rebuild,300,0.02,47,5,12,-1,8.605,2.118,6.481,True
cpsat_hint,300,0.02,47,5,12,-1,10.264,2.633,7.625,True
incr_repair,300,0.02,47,5,12,1,1.353,0.0,0.0,True
cpsat_rebuild,300,0.02,47,6,12,-1,7.309,2.133,5.169,True
cpsat_hint,300,0.02,47,6,12,-1,8.321,2.794,5.521,True
incr_repair,300,0.02,47,6,12,1,1.28,0.0,0.0,True
cpsat_rebuild,300,0.02,47,7,12,-1,7.363,2.158,5.199,True
cpsat_hint,300,0.02,47,7,12,-1,9.471,2.589,6.877,True
incr_repair,300,0.02,47,7,12,1,1.385,0.0,0.0,True
cpsat_rebuild,300,0.02,47,8,12,-1,8.825,2.104,6.716,True
cpsat_hint,300,0.02,47,8,12,-1,8.806,3.702,5.099,True
incr_repair,300,0.02,47,8,12,1,1.348,0.0,0.0,True
cpsat_rebuild,300,0.02,47,9,12,-1,7.453,2.09,5.356,True
cpsat_hint,300,0.02,47,9,12,-1,9.222,4.135,5.081,True
incr_repair,300,0.02,47,9,12,1,1.193,0.0,0.0,True
cpsat_rebuild,300,0.02,47,10,12,-1,9.028,2.114,6.908,True
cpsat_hint,300,0.02,47,10,12,-1,7.821,2.694,5.121,True
incr_repair,300,0.02,47,10,12,3,1.575,0.0,0.0,True
cpsat_rebuild,300,0.02,47,11,12,-1,7.438,2.399,5.032,True
cpsat_hint,300,0.02,47,11,12,-1,7.826,2.817,5.004,True
incr_repair,300,0.02,47,11,12,0,0.162,0.0,0.0,True
cpsat_rebuild,300,0.02,47,12,12,-1,7.048,2.224,4.816,True
cpsat_hint,300,0.02,47,12,12,-1,8.647,3.764,4.877,True
incr_repair,300,0.02,47,12,12,2,14.312,0.0,0.0,True
cpsat_rebuild,300,0.02,47,13,12,-1,6.725,2.048,4.671,True
cpsat_hint,300,0.02,47,13,12,-1,7.243,2.625,4.611,True
incr_repair,300,0.02,47,13,12,0,0.175,0.0,0.0,True
cpsat_rebuild,300,0.02,47,14,12,-1,6.707,2.223,4.478,True
cpsat_hint,300,0.02,47,14,12,-1,7.071,2.602,4.464,True
incr_repair,300,0.02,47,14,12,1,1.326,0.0,0.0,True
cpsat_rebuild,300,0.02,47,15,12,-1,6.814,2.041,4.767,True
cpsat_hint,300,0.02,47,15,12,-1,7.444,2.839,4.598,True
incr_repair,300,0.02,47,15,12,1,1.313,0.0,0.0,True
cpsat_rebuild,300,0.02,47,16,12,-1,6.929,2.144,4.779,True
cpsat_hint,300,0.02,47,16,12,-1,7.471,2.649,4.815,True
incr_repair,300,0.02,47,16,12,0,0.163,0.0,0.0,True
cpsat_rebuild,300,0.02,47,17,12,-1,7.146,2.211,4.928,True
cpsat_hint,300,0.02,47,17,12,-1,7.265,2.71,4.549,True
incr_repair,300,0.02,47,17,12,2,1.537,0.0,0.0,True
cpsat_rebuild,300,0.02,47,18,12,-1,6.993,2.066,4.921,True
cpsat_hint,300,0.02,47,18,12,-1,7.601,2.829,4.764,True
incr_repair,300,0.02,47,18,12,0,0.159,0.0,0.0,True
cpsat_rebuild,300,0.02,47,19,12,-1,6.291,2.113,4.171,True
cpsat_hint,300,0.02,47,19,12,-1,6.915,2.752,4.157,True
incr_repair,300,0.02,47,19,12,4,1.97,0.0,0.0,True
cpsat_rebuild,300,0.02,47,20,12,-1,6.435,2.089,4.34,True
cpsat_hint,300,0.02,47,20,12,-1,6.659,2.686,3.966,True
incr_repair,300,0.02,47,20,12,2,1.383,0.0,0.0,True
cpsat_rebuild,300,0.02,47,21,12,-1,6.005,2.014,3.985,True
cpsat_hint,300,0.02,47,21,12,-1,6.886,2.848,4.03,True
incr_repair,300,0.02,47,21,12,1,1.17,0.0,0.0,True
cpsat_rebuild,300,0.02,47,22,12,-1,6.505,2.061,4.437,True
cpsat_hint,300,0.02,47,22,12,-1,8.491,2.784,5.7,True
incr_repair,300,0.02,47,22,12,1,1.302,0.0,0.0,True
cpsat_rebuild,300,0.02,47,23,12,-1,6.114,2.05,4.058,True
cpsat_hint,300,0.02,47,23,12,-1,7.824,3.627,4.191,True
incr_repair,300,0.02,47,23,12,1,1.705,0.0,0.0,True
cpsat_rebuild,300,0.02,47,24,12,-1,6.178,2.046,4.126,True
cpsat_hint,300,0.02,47,24,12,-1,6.739,2.712,4.021,True
incr_repair,300,0.02,47,24,12,1,1.166,0.0,0.0,True
cpsat_rebuild,300,0.02,47,25,12,-1,6.117,2.046,4.066,True
cpsat_hint,300,0.02,47,25,12,-1,6.708,2.634,4.068,True
incr_repair,300,0.02,47,25,12,0,0.159,0.0,0.0,True
cpsat_rebuild,300,0.02,47,26,12,-1,6.022,2.111,3.905,True
cpsat_hint,300,0.02,47,26,12,-1,6.622,2.509,4.108,True
incr_repair,300,0.02,47,26,12,1,1.551,0.0,0.0,True
cpsat_rebuild,300,0.02,47,27,12,-1,6.094,2.06,4.028,True
cpsat_hint,300,0.02,47,27,12,-1,7.752,2.554,5.192,True
incr_repair,300,0.02,47,27,12,1,1.299,0.0,0.0,True
cpsat_rebuild,300,0.02,47,28,12,-1,6.175,2.039,4.13,True
cpsat_hint,300,0.02,47,28,12,-1,8.476,2.579,5.891,True
incr_repair,300,0.02,47,28,12,1,1.253,0.0,0.0,True
cpsat_rebuild,300,0.02,47,29,12,-1,6.041,2.065,3.971,True
cpsat_hint,300,0.02,47,29,12,-1,6.604,2.517,4.082,True
incr_repair,300,0.02,47,29,12,2,13.026,0.0,0.0,True
cpsat_rebuild,300,0.02,47,30,12,-1,6.323,2.18,4.134,True
cpsat_hint,300,0.02,47,30,12,-1,6.438,2.529,3.904,True
incr_repair,300,0.02,47,30,12,0,0.175,0.0,0.0,True
cpsat_rebuild,300,0.02,48,1,12,-1,10.671,3.273,7.39,True
cpsat_hint,300,0.02,48,1,12,-1,9.774,2.619,7.149,True
incr_repair,300,0.02,48,1,12,3,1.612,0.0,0.0,True
cpsat_rebuild,300,0.02,48,2,12,-1,9.281,2.131,7.143,True
cpsat_hint,300,0.02,48,2,12,-1,9.76,2.828,6.927,True
incr_repair,300,0.02,48,2,12,2,1.495,0.0,0.0,True
cpsat_rebuild,300,0.02,48,3,12,-1,9.876,2.077,7.794,True
cpsat_hint,300,0.02,48,3,12,-1,9.986,2.634,7.347,True
incr_repair,300,0.02,48,3,12,3,1.504,0.0,0.0,True
cpsat_rebuild,300,0.02,48,4,12,-1,9.872,2.211,7.654,True
cpsat_hint,300,0.02,48,4,12,-1,10.969,3.41,7.553,True
incr_repair,300,0.02,48,4,12,1,1.346,0.0,0.0,True
cpsat_rebuild,300,0.02,48,5,12,-1,9.949,2.16,7.782,True
cpsat_hint,300,0.02,48,5,12,-1,10.192,2.71,7.475,True
incr_repair,300,0.02,48,5,12,0,0.158,0.0,0.0,True
cpsat_rebuild,300,0.02,48,6,12,-1,10.455,2.53,7.917,True
cpsat_hint,300,0.02,48,6,12,-1,10.032,2.684,7.342,True
incr_repair,300,0.02,48,6,12,2,4.92,0.0,0.0,True
cpsat_rebuild,300,0.02,48,7,12,-1,9.073,2.102,6.965,True
cpsat_hint,300,0.02,48,7,12,-1,9.78,2.626,7.147,True
incr_repair,300,0.02,48,7,12,4,2.672,0.0,0.0,True
cpsat_rebuild,300,0.02,48,8,12,-1,9.518,2.35,7.161,True
cpsat_hint,300,0.02,48,8,12,-1,9.689,2.63,7.053,True
incr_repair,300,0.02,48,8,12,1,1.727,0.0,0.0,True
cpsat_rebuild,300,0.02,48,9,12,-1,8.136,2.084,6.037,True
cpsat_hint,300,0.02,48,9,12,-1,9.217,2.747,6.464,True
incr_repair,300,0.02,48,9,12,2,1.493,0.0,0.0,True
cpsat_rebuild,300,0.02,48,10,12,-1,8.073,2.14,5.926,True
cpsat_hint,300,0.02,48,10,12,-1,8.884,2.926,5.951,True
incr_repair,300,0.02,48,10,12,2,1.454,0.0,0.0,True
cpsat_rebuild,300,0.02,48,11,12,-1,8.317,2.074,6.237,True
cpsat_hint,300,0.02,48,11,12,-1,8.793,3.013,5.774,True
incr_repair,300,0.02,48,11,12,2,1.348,0.0,0.0,True
cpsat_rebuild,300,0.02,48,12,12,-1,8.312,2.067,6.239,True
cpsat_hint,300,0.02,48,12,12,-1,8.57,2.643,5.92,True
incr_repair,300,0.02,48,12,12,1,3.37,0.0,0.0,True
cpsat_rebuild,300,0.02,48,13,12,-1,9.586,3.222,6.358,True
cpsat_hint,300,0.02,48,13,12,-1,9.101,2.705,6.391,True
incr_repair,300,0.02,48,13,12,0,0.163,0.0,0.0,True
cpsat_rebuild,300,0.02,48,14,12,-1,8.211,2.124,6.08,True
cpsat_hint,300,0.02,48,14,12,-1,8.771,2.595,6.17,True
incr_repair,300,0.02,48,14,12,0,0.171,0.0,0.0,True
cpsat_rebuild,300,0.02,48,15,12,-1,8.089,2.246,5.836,True
cpsat_hint,300,0.02,48,15,12,-1,8.418,2.646,5.766,True
incr_repair,300,0.02,48,15,12,2,1.578,0.0,0.0,True
cpsat_rebuild,300,0.02,48,16,12,-1,7.525,2.035,5.484,True
cpsat_hint,300,0.02,48,16,12,-1,8.468,2.871,5.591,True
incr_repair,300,0.02,48,16,12,0,0.16,0.0,0.0,True
cpsat_rebuild,300,0.02,48,17,12,-1,7.803,2.09,5.707,True
cpsat_hint,300,0.02,48,17,12,-1,8.523,3.071,5.446,True
incr_repair,300,0.02,48,17,12,0,0.162,0.0,0.0,True
cpsat_rebuild,300,0.02,48,18,12,-1,7.231,2.09,5.135,True
cpsat_hint,300,0.02,48,18,12,-1,8.714,3.979,4.729,True
incr_repair,300,0.02,48,18,12,2,3.812,0.0,0.0,True
cpsat_rebuild,300,0.02,48,19,12,-1,10.602,5.576,5.009,True
cpsat_hint,300,0.02,48,19,12,-1,9.595,2.609,6.978,True
incr_repair,300,0.02,48,19,12,0,1.559,0.0,0.0,True
cpsat_rebuild,300,0.02,48,20,12,-1,7.462,2.351,5.101,True
cpsat_hint,300,0.02,48,20,12,-1,7.703,2.585,5.104,True
incr_repair,300,0.02,48,20,12,1,1.371,0.0,0.0,True
cpsat_rebuild,300,0.02,48,21,12,-1,7.151,2.048,5.097,True
cpsat_hint,300,0.02,48,21,12,-1,7.902,2.73,5.166,True
incr_repair,300,0.02,48,21,12,2,1.286,0.0,0.0,True
cpsat_rebuild,300,0.02,48,22,12,-1,7.229,2.251,4.972,True
cpsat_hint,300,0.02,48,22,12,-1,7.687,2.702,4.978,True
incr_repair,300,0.02,48,22,12,1,1.375,0.0,0.0,True
cpsat_rebuild,300,0.02,48,23,12,-1,7.016,2.067,4.943,True
cpsat_hint,300,0.02,48,23,12,-1,7.889,2.905,4.977,True
incr_repair,300,0.02,48,23,12,2,1.334,0.0,0.0,True
cpsat_rebuild,300,0.02,48,24,12,-1,8.697,2.058,6.633,True
cpsat_hint,300,0.02,48,24,12,-1,7.533,2.765,4.76,True
incr_repair,300,0.02,48,24,12,0,0.173,0.0,0.0,True
cpsat_rebuild,300,0.02,48,25,12,-1,7.037,2.062,4.968,True
cpsat_hint,300,0.02,48,25,12,-1,7.68,2.702,4.971,True
incr_repair,300,0.02,48,25,12,1,2.135,0.0,0.0,True
cpsat_rebuild,300,0.02,48,26,12,-1,7.063,1.97,5.087,True
cpsat_hint,300,0.02,48,26,12,-1,7.45,2.603,4.84,True
incr_repair,300,0.02,48,26,12,0,0.17,0.0,0.0,True
cpsat_rebuild,300,0.02,48,27,12,-1,7.621,2.11,5.504,True
cpsat_hint,300,0.02,48,27,12,-1,7.607,2.59,5.011,True
incr_repair,300,0.02,48,27,12,0,0.166,0.0,0.0,True
cpsat_rebuild,300,0.02,48,28,12,-1,9.89,2.093,7.791,True
cpsat_hint,300,0.02,48,28,12,-1,7.597,2.708,4.881,True
incr_repair,300,0.02,48,28,12,1,1.323,0.0,0.0,True
cpsat_rebuild,300,0.02,48,29,12,-1,7.104,2.028,5.069,True
cpsat_hint,300,0.02,48,29,12,-1,7.472,2.593,4.873,True
incr_repair,300,0.02,48,29,12,0,0.16,0.0,0.0,True
cpsat_rebuild,300,0.02,48,30,12,-1,7.573,2.16,5.406,True
cpsat_hint,300,0.02,48,30,12,-1,7.496,2.634,4.856,True
incr_repair,300,0.02,48,30,12,0,0.164,0.0,0.0,True
cpsat_rebuild,300,0.02,49,1,12,-1,14.809,4.777,10.022,True
cpsat_hint,300,0.02,49,1,12,-1,12.346,2.721,9.618,True
incr_repair,300,0.02,49,1,12,1,1.409,0.0,0.0,True
cpsat_rebuild,300,0.02,49,2,12,-1,12.164,2.211,9.946,True
cpsat_hint,300,0.02,49,2,12,-1,12.51,2.975,9.528,True
incr_repair,300,0.02,49,2,12,3,1.718,0.0,0.0,True
cpsat_rebuild,300,0.02,49,3,12,-1,10.719,2.183,8.53,True
cpsat_hint,300,0.02,49,3,12,-1,11.243,2.943,8.292,True
incr_repair,300,0.02,49,3,12,4,14.466,0.0,0.0,True
cpsat_rebuild,300,0.02,49,4,12,-1,13.733,2.151,11.574,True
cpsat_hint,300,0.02,49,4,12,-1,14.258,2.719,11.532,True
incr_repair,300,0.02,49,4,12,2,1.644,0.0,0.0,True
cpsat_rebuild,300,0.02,49,5,12,-1,13.82,2.252,11.562,True
cpsat_hint,300,0.02,49,5,12,-1,11.18,3.102,8.071,True
incr_repair,300,0.02,49,5,12,2,1.604,0.0,0.0,True
cpsat_rebuild,300,0.02,49,6,12,-1,10.709,2.279,8.424,True
cpsat_hint,300,0.02,49,6,12,-1,10.941,2.689,8.247,True
incr_repair,300,0.02,49,6,12,2,2.743,0.0,0.0,True
cpsat_rebuild,300,0.02,49,7,12,-1,11.641,2.162,9.473,True
cpsat_hint,300,0.02,49,7,12,-1,14.461,2.859,11.595,True
incr_repair,300,0.02,49,7,12,1,1.716,0.0,0.0,True
cpsat_rebuild,300,0.02,49,8,12,-1,13.58,2.18,11.393,True
cpsat_hint,300,0.02,49,8,12,-1,12.485,2.869,9.609,True
incr_repair,300,0.02,49,8,12,4,2.752,0.0,0.0,True
cpsat_rebuild,300,0.02,49,9,12,-1,9.98,2.163,7.811,True
cpsat_hint,300,0.02,49,9,12,-1,10.662,2.822,7.833,True
incr_repair,300,0.02,49,9,12,1,1.692,0.0,0.0,True
cpsat_rebuild,300,0.02,49,10,12,-1,11.337,2.193,9.137,True
cpsat_hint,300,0.02,49,10,12,-1,14.035,2.762,11.267,True
incr_repair,300,0.02,49,10,12,1,1.587,0.0,0.0,True
cpsat_rebuild,300,0.02,49,11,12,-1,11.411,2.213,9.192,True
cpsat_hint,300,0.02,49,11,12,-1,11.282,4.073,7.202,True
incr_repair,300,0.02,49,11,12,2,4.947,0.0,0.0,True
cpsat_rebuild,300,0.02,49,12,12,-1,9.322,2.209,7.107,True
cpsat_hint,300,0.02,49,12,12,-1,9.829,2.662,7.162,True
incr_repair,300,0.02,49,12,12,2,1.561,0.0,0.0,True
cpsat_rebuild,300,0.02,49,13,12,-1,8.737,2.14,6.591,True
cpsat_hint,300,0.02,49,13,12,-1,9.495,2.95,6.538,True
incr_repair,300,0.02,49,13,12,2,2.123,0.0,0.0,True
cpsat_rebuild,300,0.02,49,14,12,-1,8.687,2.092,6.588,True
cpsat_hint,300,0.02,49,14,12,-1,8.942,2.644,6.29,True
incr_repair,300,0.02,49,14,12,1,1.266,0.0,0.0,True
cpsat_rebuild,300,0.02,49,15,12,-1,8.923,2.221,6.695,True
cpsat_hint,300,0.02,49,15,12,-1,9.495,2.864,6.624,True
incr_repair,300,0.02,49,15,12,0,0.171,0.0,0.0,True
cpsat_rebuild,300,0.02,49,16,12,-1,8.611,2.247,6.357,True
cpsat_hint,300,0.02,49,16,12,-1,9.528,3.096,6.426,True
incr_repair,300,0.02,49,16,12,1,1.274,0.0,0.0,True
cpsat_rebuild,300,0.02,49,17,12,-1,8.621,2.09,6.525,True
cpsat_hint,300,0.02,49,17,12,-1,10.386,2.727,7.653,True
incr_repair,300,0.02,49,17,12,1,1.561,0.0,0.0,True
cpsat_rebuild,300,0.02,49,18,12,-1,11.273,2.064,9.204,True
cpsat_hint,300,0.02,49,18,12,-1,9.409,2.963,6.439,True
incr_repair,300,0.02,49,18,12,1,1.33,0.0,0.0,True
cpsat_rebuild,300,0.02,49,19,12,-1,8.199,2.127,6.066,True
cpsat_hint,300,0.02,49,19,12,-1,8.826,2.591,6.229,True
incr_repair,300,0.02,49,19,12,1,4.057,0.0,0.0,True
cpsat_rebuild,300,0.02,49,20,12,-1,8.021,2.078,5.938,True
cpsat_hint,300,0.02,49,20,12,-1,8.655,2.633,6.016,True
incr_repair,300,0.02,49,20,12,0,0.167,0.0,0.0,True
cpsat_rebuild,300,0.02,49,21,12,-1,8.097,2.198,5.893,True
cpsat_hint,300,0.02,49,21,12,-1,8.774,2.863,5.905,True
incr_repair,300,0.02,49,21,12,2,2.093,0.0,0.0,True
cpsat_rebuild,300,0.02,49,22,12,-1,11.088,2.048,9.034,True
cpsat_hint,300,0.02,49,22,12,-1,8.391,2.819,5.564,True
incr_repair,300,0.02,49,22,12,2,3.222,0.0,0.0,True
cpsat_rebuild,300,0.02,49,23,12,-1,7.616,2.182,5.426,True
cpsat_hint,300,0.02,49,23,12,-1,8.046,2.586,5.454,True
incr_repair,300,0.02,49,23,12,3,1.482,0.0,0.0,True
cpsat_rebuild,300,0.02,49,24,12,-1,7.607,2.136,5.466,True
cpsat_hint,300,0.02,49,24,12,-1,11.48,6.035,5.437,True
incr_repair,300,0.02,49,24,12,1,1.378,0.0,0.0,True
cpsat_rebuild,300,0.02,49,25,12,-1,7.616,2.187,5.422,True
cpsat_hint,300,0.02,49,25,12,-1,7.847,2.753,5.086,True
incr_repair,300,0.02,49,25,12,1,1.561,0.0,0.0,True
cpsat_rebuild,300,0.02,49,26,12,-1,8.165,2.052,6.107,True
cpsat_hint,300,0.02,49,26,12,-1,7.354,2.622,4.725,True
incr_repair,300,0.02,49,26,12,2,1.364,0.0,0.0,True
cpsat_rebuild,300,0.02,49,27,12,-1,10.234,3.898,6.328,True
cpsat_hint,300,0.02,49,27,12,-1,9.108,2.749,6.353,True
incr_repair,300,0.02,49,27,12,2,3.629,0.0,0.0,True
cpsat_rebuild,300,0.02,49,28,12,-1,6.683,2.047,4.63,True
cpsat_hint,300,0.02,49,28,12,-1,10.121,2.543,7.572,True
incr_repair,300,0.02,49,28,12,1,1.265,0.0,0.0,True
cpsat_rebuild,300,0.02,49,29,12,-1,6.817,2.032,4.78,True
cpsat_hint,300,0.02,49,29,12,-1,8.725,3.123,5.594,True
incr_repair,300,0.02,49,29,12,2,1.389,0.0,0.0,True
cpsat_rebuild,300,0.02,49,30,12,-1,8.365,2.053,6.306,True
cpsat_hint,300,0.02,49,30,12,-1,8.208,3.804,4.398,True
incr_repair,300,0.02,49,30,12,0,0.172,0.0,0.0,True
cpsat_rebuild,300,0.02,50,1,12,-1,10.358,2.183,8.164,True
cpsat_hint,300,0.02,50,1,12,-1,10.851,2.707,8.138,True
incr_repair,300,0.02,50,1,12,2,11.547,0.0,0.0,True
cpsat_rebuild,300,0.02,50,2,12,-1,10.456,2.286,8.162,True
cpsat_hint,300,0.02,50,2,12,-1,10.83,2.679,8.145,True
incr_repair,300,0.02,50,2,12,3,1.808,0.0,0.0,True
cpsat_rebuild,300,0.02,50,3,12,-1,10.049,2.186,7.856,True
cpsat_hint,300,0.02,50,3,12,-1,10.912,3.048,7.853,True
incr_repair,300,0.02,50,3,12,2,1.593,0.0,0.0,True
cpsat_rebuild,300,0.02,50,4,12,-1,9.813,2.13,7.676,True
cpsat_hint,300,0.02,50,4,12,-1,10.045,2.765,7.272,True
incr_repair,300,0.02,50,4,12,4,5.955,0.0,0.0,True
cpsat_rebuild,300,0.02,50,5,12,-1,9.426,2.16,7.259,True
cpsat_hint,300,0.02,50,5,12,-1,9.882,2.761,7.114,True
incr_repair,300,0.02,50,5,12,2,1.436,0.0,0.0,True
cpsat_rebuild,300,0.02,50,6,12,-1,8.825,2.122,6.698,True
cpsat_hint,300,0.02,50,6,12,-1,9.295,2.885,6.404,True
incr_repair,300,0.02,50,6,12,2,1.332,0.0,0.0,True
cpsat_rebuild,300,0.02,50,7,12,-1,8.062,2.232,5.823,True
cpsat_hint,300,0.02,50,7,12,-1,8.169,2.599,5.564,True
incr_repair,300,0.02,50,7,12,2,1.597,0.0,0.0,True
cpsat_rebuild,300,0.02,50,8,12,-1,7.539,2.113,5.42,True
cpsat_hint,300,0.02,50,8,12,-1,8.077,2.712,5.359,True
incr_repair,300,0.02,50,8,12,2,1.488,0.0,0.0,True
cpsat_rebuild,300,0.02,50,9,12,-1,7.407,2.162,5.238,True
cpsat_hint,300,0.02,50,9,12,-1,8.153,2.761,5.387,True
incr_repair,300,0.02,50,9,12,1,1.261,0.0,0.0,True
cpsat_rebuild,300,0.02,50,10,12,-1,7.354,2.153,5.194,True
cpsat_hint,300,0.02,50,10,12,-1,8.278,2.633,5.64,True
incr_repair,300,0.02,50,10,12,2,1.505,0.0,0.0,True
cpsat_rebuild,300,0.02,50,11,12,-1,7.334,2.117,5.212,True
cpsat_hint,300,0.02,50,11,12,-1,9.155,3.945,5.203,True
incr_repair,300,0.02,50,11,12,0,0.167,0.0,0.0,True
cpsat_rebuild,300,0.02,50,12,12,-1,10.294,2.101,8.187,True
cpsat_hint,300,0.02,50,12,12,-1,7.709,2.723,4.979,True
incr_repair,300,0.02,50,12,12,1,3.444,0.0,0.0,True
cpsat_rebuild,300,0.02,50,13,12,-1,7.728,2.181,5.539,True
cpsat_hint,300,0.02,50,13,12,-1,8.099,2.837,5.257,True
incr_repair,300,0.02,50,13,12,1,1.335,0.0,0.0,True
cpsat_rebuild,300,0.02,50,14,12,-1,7.386,2.076,5.303,True
cpsat_hint,300,0.02,50,14,12,-1,7.935,2.612,5.318,True
incr_repair,300,0.02,50,14,12,0,0.174,0.0,0.0,True
cpsat_rebuild,300,0.02,50,15,12,-1,7.113,2.215,4.891,True
cpsat_hint,300,0.02,50,15,12,-1,7.364,2.555,4.803,True
incr_repair,300,0.02,50,15,12,1,1.33,0.0,0.0,True
cpsat_rebuild,300,0.02,50,16,12,-1,6.889,2.089,4.794,True
cpsat_hint,300,0.02,50,16,12,-1,7.532,2.701,4.826,True
incr_repair,300,0.02,50,16,12,0,0.163,0.0,0.0,True
cpsat_rebuild,300,0.02,50,17,12,-1,6.85,2.139,4.704,True
cpsat_hint,300,0.02,50,17,12,-1,7.33,2.709,4.615,True
incr_repair,300,0.02,50,17,12,1,1.25,0.0,0.0,True
cpsat_rebuild,300,0.02,50,18,12,-1,6.81,2.089,4.715,True
cpsat_hint,300,0.02,50,18,12,-1,7.182,2.597,4.58,True
incr_repair,300,0.02,50,18,12,2,5.679,0.0,0.0,True
cpsat_rebuild,300,0.02,50,19,12,-1,7.5,2.027,5.468,True
cpsat_hint,300,0.02,50,19,12,-1,10.13,4.589,5.533,True
incr_repair,300,0.02,50,19,12,1,1.356,0.0,0.0,True
cpsat_rebuild,300,0.02,50,20,12,-1,6.908,2.11,4.792,True
cpsat_hint,300,0.02,50,20,12,-1,7.45,2.76,4.685,True
incr_repair,300,0.02,50,20,12,2,2.46,0.0,0.0,True
cpsat_rebuild,300,0.02,50,21,12,-1,6.906,2.102,4.798,True
cpsat_hint,300,0.02,50,21,12,-1,7.236,2.695,4.534,True
incr_repair,300,0.02,50,21,12,0,0.165,0.0,0.0,True
cpsat_rebuild,300,0.02,50,22,12,-1,6.649,2.207,4.436,True
cpsat_hint,300,0.02,50,22,12,-1,6.945,2.59,4.349,True
incr_repair,300,0.02,50,22,12,2,1.431,0.0,0.0,True
cpsat_rebuild,300,0.02,50,23,12,-1,6.674,2.071,4.597,True
cpsat_hint,300,0.02,50,23,12,-1,8.251,3.849,4.395,True
incr_repair,300,0.02,50,23,12,1,1.17,0.0,0.0,True
cpsat_rebuild,300,0.02,50,24,12,-1,8.136,2.014,6.116,True
cpsat_hint,300,0.02,50,24,12,-1,7.276,2.63,4.639,True
incr_repair,300,0.02,50,24,12,1,1.34,0.0,0.0,True
cpsat_rebuild,300,0.02,50,25,12,-1,6.262,2.063,4.193,True
cpsat_hint,300,0.02,50,25,12,-1,6.658,2.76,3.892,True
incr_repair,300,0.02,50,25,12,2,1.517,0.0,0.0,True
cpsat_rebuild,300,0.02,50,26,12,-1,5.943,2.04,3.897,True
cpsat_hint,300,0.02,50,26,12,-1,6.859,2.765,4.087,True
incr_repair,300,0.02,50,26,12,0,0.173,0.0,0.0,True
cpsat_rebuild,300,0.02,50,27,12,-1,6.299,2.214,4.079,True
cpsat_hint,300,0.02,50,27,12,-1,8.181,2.639,5.536,True
incr_repair,300,0.02,50,27,12,2,1.529,0.0,0.0,True
cpsat_rebuild,300,0.02,50,28,12,-1,6.221,2.06,4.155,True
cpsat_hint,300,0.02,50,28,12,-1,10.441,6.072,4.362,True
incr_repair,300,0.02,50,28,12,0,0.178,0.0,0.0,True
cpsat_rebuild,300,0.02,50,29,12,-1,7.72,2.089,5.626,True
cpsat_hint,300,0.02,50,29,12,-1,7.884,3.785,4.093,True
incr_repair,300,0.02,50,29,12,2,13.201,0.0,0.0,True
cpsat_rebuild,300,0.02,50,30,12,-1,6.256,1.999,4.251,True
cpsat_hint,300,0.02,50,30,12,-1,9.214,4.333,4.875,True
incr_repair,300,0.02,50,30,12,0,0.163,0.0,0.0,True
cpsat_rebuild,300,0.02,51,1,12,-1,12.64,2.148,10.485,True
cpsat_hint,300,0.02,51,1,12,-1,10.082,2.636,7.44,True
incr_repair,300,0.02,51,1,12,2,2.11,0.0,0.0,True
cpsat_rebuild,300,0.02,51,2,12,-1,9.319,2.287,7.025,True
cpsat_hint,300,0.02,51,2,12,-1,12.437,4.523,7.906,True
incr_repair,300,0.02,51,2,12,2,3.084,0.0,0.0,True
cpsat_rebuild,300,0.02,51,3,12,-1,12.209,2.095,10.107,True
cpsat_hint,300,0.02,51,3,12,-1,9.521,2.629,6.886,True
incr_repair,300,0.02,51,3,12,1,1.323,0.0,0.0,True
cpsat_rebuild,300,0.02,51,4,12,-1,8.867,2.081,6.78,True
cpsat_hint,300,0.02,51,4,12,-1,9.629,2.724,6.9,True
incr_repair,300,0.02,51,4,12,1,1.45,0.0,0.0,True
cpsat_rebuild,300,0.02,51,5,12,-1,8.989,2.155,6.828,True
cpsat_hint,300,0.02,51,5,12,-1,9.376,2.83,6.54,True
incr_repair,300,0.02,51,5,12,1,1.247,0.0,0.0,True
cpsat_rebuild,300,0.02,51,6,12,-1,10.544,2.071,8.467,True
cpsat_hint,300,0.02,51,6,12,-1,9.596,2.803,6.787,True
incr_repair,300,0.02,51,6,12,3,8.779,0.0,0.0,True
cpsat_rebuild,300,0.02,51,7,12,-1,8.993,2.063,6.923,True
cpsat_hint,300,0.02,51,7,12,-1,10.135,3.682,6.447,True
incr_repair,300,0.02,51,7,12,0,0.161,0.0,0.0,True
cpsat_rebuild,300,0.02,51,8,12,-1,10.255,3.74,6.508,True
cpsat_hint,300,0.02,51,8,12,-1,8.808,2.609,6.193,True
incr_repair,300,0.02,51,8,12,2,4.641,0.0,0.0,True
cpsat_rebuild,300,0.02,51,9,12,-1,8.374,2.052,6.316,True
